"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC119693069",913.534739727268,1.69329127275707,0.2999683023411,5.64490067631077,1.65276637209482e-08,5.49111400966606e-07
"LOC125488537",6056.23366230283,2.04225877008731,0.361943433585191,5.64248051099571,1.67617514849625e-08,5.55593590500398e-07
"LOC125491425",25.7129889514055,4.17265641992449,0.740660815707102,5.63369403569823,1.76389849010245e-08,5.83314273304647e-07
"LOC119694321",133.994442636105,-1.47551759141653,0.26199254641466,-5.63190675310741,1.78228044920953e-08,5.88028778763505e-07
"LOC125490068",386.695132328624,-1.26384594444502,0.224459703041845,-5.63061399136486,1.79569212500442e-08,5.91085447059769e-07
"LOC105386858",249.114891569328,1.32672042203788,0.235729836894922,5.62813956652114,1.821636731446e-08,5.9824397081336e-07
"LOC105382769",5328.02200560495,-1.30812641939231,0.232554679451057,-5.62502729457062,1.85478644927202e-08,6.06336496822801e-07
"LOC105392276",324.100506917582,-1.24466303031351,0.22132311745296,-5.62373711629131,1.86869959778782e-08,6.08546525816827e-07
"LOC105393161",98.3192169745011,-2.34064653416462,0.416217861610707,-5.62360905201577,1.87008614542742e-08,6.08546525816827e-07
"LOC105393725",2720.14732647055,1.27702403387861,0.227228733273865,5.61999363143698,1.90964498164825e-08,6.18925066592596e-07
"LOC105382659",5733.42500682653,1.13434292120635,0.20185704881474,5.61953584413803,1.9147115371008e-08,6.18925066592596e-07
"LOC105390307",502.788207599787,-1.82332903461384,0.324538048965328,-5.6182288653884,1.92924843768386e-08,6.22117148920995e-07
"LOC119692402",274.350381651014,1.16469273393253,0.207324673687238,5.61772370465435,1.93489576466e-08,6.22529781799073e-07
"LOC105395754",274.396278156353,-1.38972674867985,0.247539670500504,-5.61415770599495,1.97522008272094e-08,6.34072338716701e-07
"LOC119692448",7245.62938567901,-1.03250521670443,0.183994549837621,-5.61160761346265,2.00455567189275e-08,6.40183034292715e-07
"LOC105381523",164.622009107788,-2.42677986492819,0.432551089303691,-5.61038898048957,2.01872344732272e-08,6.42251457470775e-07
"LOC105394801",251.52093791587,1.6377007656615,0.291926030911844,5.60998538070097,2.02343707577366e-08,6.42317341670423e-07
"LOC105393917",210.428099323878,1.07353194657882,0.19141452180451,5.60841432749398,2.04188731339337e-08,6.46733775062126e-07
"LOC119694145",327.466771448956,2.26578125875674,0.404631608748283,5.59961508139681,2.14828279630237e-08,6.77422006541984e-07
"LOC125490587",557.508824073132,-1.27620553004417,0.228031826305482,-5.59661144990572,2.18581828242126e-08,6.86221761659698e-07
"LOC105398103",67.9312680545532,-2.17561254234773,0.389147011141804,-5.59072144988143,2.26128086959606e-08,7.06799040227032e-07
"LOC105391323",42.0241001944515,3.94583405899202,0.705751635199897,5.59096693821249,2.25808578296504e-08,7.06799040227032e-07
"LOC125491227",788.398712788253,-1.11123546103401,0.198799515075732,-5.58972923354811,2.2742395624927e-08,7.09294014971739e-07
"LOC105393871",242.586085450718,2.06661701000897,0.3698332190779,5.58797020765643,2.29739044439189e-08,7.14949912749292e-07
"LOC105392603",1401.93892175979,-1.47928512938294,0.264750432189879,-5.58747012100058,2.3040138355938e-08,7.1544900215073e-07
"LOC105381382",247.530639959779,-1.63055620511049,0.291846152402571,-5.58704026654875,2.30972184708075e-08,7.15662293183522e-07
"LOC119691073",1124.48564490408,-1.20670912745085,0.216168370681646,-5.58226498930313,2.37406288291164e-08,7.32413815370988e-07
"LOC119693184",221.115739856478,1.24959195725627,0.223930400119996,5.58026938989373,2.40146354383833e-08,7.35690486889844e-07
"LOC105382518",9363.69756673802,1.33159178321301,0.238636967889358,5.5799895338529,2.405330575252e-08,7.35690486889844e-07
"LOC119693120",823.217347730023,-1.17131640841756,0.209940387621623,-5.57928096488338,2.41514857475384e-08,7.37111619613842e-07
"LOC105390517",3977.19058194599,-1.12576679686676,0.2018589936681,-5.57699598323453,2.44707517475521e-08,7.45259881747566e-07
"LOC105381873",1557.91384973551,-1.83315542043691,0.329365471694465,-5.5657182612555,2.61074772102352e-08,7.93411242382691e-07
"LOC105393560",4366.71492181708,-1.37554595792797,0.247499771069132,-5.5577665869588,2.73248452421858e-08,8.26881144876592e-07
"LOC105383074",24.3242723842889,-3.76398473842021,0.677672417184315,-5.55428351954965,2.78752730078587e-08,8.39956060755444e-07
"LOC105386354",207.870587807459,1.49626712284561,0.26940750919128,5.55391765930049,2.79337102924353e-08,8.39956060755444e-07
"LOC105395529",42.7262943663123,-2.18094732468045,0.392677727190009,-5.55403877955403,2.7914351125017e-08,8.39956060755444e-07
"LOC105391333",408.253534492136,-1.04924097772647,0.189022979380414,-5.55086466823085,2.84260082016229e-08,8.52959778732065e-07
"LOC119694174",590.570157748334,-1.24198929349025,0.223844606897882,-5.54844412247483,2.8822296843262e-08,8.62865127023229e-07
"LOC105389035",717.273516401023,-1.07050845791996,0.192950067231161,-5.54811134964497,2.88771953686999e-08,8.62865127023229e-07
"LOC105382968",435.664489590256,1.13888850444563,0.205361119194487,5.54578446452197,2.92639135346025e-08,8.72591128888472e-07
"LOC105384039",41.4874213501945,2.38260904880435,0.429672610881291,5.54517320505358,2.93663326578723e-08,8.73816992427253e-07
"LOC105386986",628.7839990337,1.08496313029144,0.195695200364251,5.54414788033624,2.95389116194702e-08,8.77121056900645e-07
"LOC105389572",885.613421813005,-2.50073366375978,0.451575251918697,-5.53780051748721,3.06293839762057e-08,9.06235160057609e-07
"LOC105385105",4380.12171834597,1.37696778690931,0.248653268813042,5.53770233338308,3.06465549110901e-08,9.06235160057609e-07
"LOC125489813",112.49551307398,-1.34528246736134,0.243085652075727,-5.53419116214333,3.12667823107823e-08,9.22661383593334e-07
"LOC105380566",1480.28516879597,1.646788923058,0.297615237366778,5.53328162102305,3.14294226425989e-08,9.25544547365624e-07
"LOC119691473",383.553098088502,2.28177583894197,0.412939181126836,5.52569468635894,3.28184422240481e-08,9.62471722262052e-07
"LOC105381431",122.835348213358,1.90853919167044,0.345599864481328,5.52239565989054,3.34408389713762e-08,9.76705487416036e-07
"LOC105394106",2497.20313914069,1.53222813939051,0.278022589687147,5.51116418674718,3.56468005190136e-08,1.03688540366837e-06
"LOC105388268",2600.29284113107,1.33459935907469,0.242420665161295,5.50530359359714,3.68532620474509e-08,1.06979540521857e-06
"LOC105393129",936.308392242329,1.16917395503182,0.212500428319199,5.50198399259501,3.75541058406548e-08,1.08792412712775e-06
"LOC105389732",443.195162755012,-1.50099977629038,0.273185780724153,-5.49442863501743,3.91977393039854e-08,1.13323606145985e-06
"LOC105382813",36287.6705965088,1.99667364891921,0.363523457173045,5.49255793407783,3.96153533620164e-08,1.14299115681947e-06
"LOC105392058",901.54877113767,1.18992648929213,0.216815803054916,5.48819077081174,4.06071380540281e-08,1.16923947208902e-06
"LOC105392892",25.1366009405621,5.71623761104894,1.04286242201344,5.48129598918011,4.22221408331898e-08,1.21329067196664e-06
"LOC105397711",31.6944744370346,4.29586074845436,0.784202941793908,5.47799621693249,4.30169327941434e-08,1.23116534762033e-06
"LOC105382419",25857.4752857716,-1.6733534698671,0.305495966300927,-5.47749775595652,4.31382475899269e-08,1.2321632122229e-06
"LOC105382956",1659.00635684565,1.48458125359403,0.271079809466112,5.47654676502058,4.33706193279776e-08,1.23632287456333e-06
"LOC105386427",2066.61360363437,1.18040578089616,0.215582332986173,5.47542910657649,4.36452672182829e-08,1.24166865002432e-06
"LOC105390169",6872.07672828139,2.02464431766553,0.369794045823777,5.47505926753176,4.37365203957385e-08,1.24178610597701e-06
"LOC105398337",176.851984921565,1.38935034742258,0.254386185544444,5.46157938745398,4.71917126258405e-08,1.32406196861438e-06
"LOC105384747",56.0416825547139,-3.07408638459066,0.563407909091045,-5.45623576628545,4.86334098507887e-08,1.36183102279625e-06
"LOC105382378",195.470988306988,1.25909011477683,0.230853022102728,5.45407681176701,4.92279207717822e-08,1.37577559756904e-06
"LOC105393620",1877.92430448411,1.2962015937624,0.237891739173914,5.44870367614906,5.07382650245135e-08,1.41521035497924e-06
"LOC105383433",186.873001794491,-1.58566054563483,0.291205137343076,-5.44516679926127,5.17568623494183e-08,1.44080187317629e-06
"LOC105394373",5020.62138836714,-1.28168033386496,0.235698582633443,-5.43779398053583,5.39442974687182e-08,1.49876817119228e-06
"LOC105391838",6956.4087877928,1.48772204580322,0.273663656885575,5.43631574149894,5.43935323372071e-08,1.50830937043232e-06
"LOC105394365",265.386493389584,-1.51610671915761,0.279007334167722,-5.43393141861362,5.51257752141993e-08,1.52564596918055e-06
"LOC119693472",361.401210678604,1.23494594449003,0.227803048238237,5.42111246552998,5.92292807399037e-08,1.62971995827384e-06
"LOC119693373",104.615830293992,-1.57264836546636,0.290080469586517,-5.42142105501974,5.91271080360546e-08,1.62971995827384e-06
"LOC105382967",299.002994269671,1.62067544414322,0.299389459166769,5.41326821810536,6.1884684530152e-08,1.69623540116972e-06
"LOC105381133",1084.81413187462,1.10181971429621,0.203579457886594,5.41223424865385,6.22431896779746e-08,1.69978583833352e-06
"LOC119692405",5039.07083640629,1.47868391887261,0.273212752722847,5.41220680270594,6.22527332919454e-08,1.69978583833352e-06
"LOC105387322",48004.9125750991,1.21761534845314,0.22510407663591,5.40912171227598,6.33345778783425e-08,1.72272469179392e-06
"LOC105393880",123.310290619365,3.48815005961107,0.646024922212085,5.39940479024729,6.68623566443619e-08,1.81297383479104e-06
"LOC119692443",245.122093118146,-1.74340879824499,0.323283229896133,-5.39282164065586,6.93597920155799e-08,1.8723202946933e-06
"LOC105389705",3562.56335917848,1.35722276337734,0.251695872827061,5.39231234955482,6.95567223179874e-08,1.87408688695326e-06
"LOC105390863",508.582780570495,1.08118383936721,0.200612949631838,5.3894020368644,7.06925015903138e-08,1.90109476446555e-06
"LOC125491474",77.6501583113379,-2.70091190226063,0.501265860128501,-5.38818243390492,7.11737871180357e-08,1.9104331220214e-06
"LOC105393481",7143.29705337007,1.58417410193891,0.294367107311285,5.38162743931743,7.38154168048487e-08,1.97390456983022e-06
"LOC105390550",956.590126984844,1.00680904326254,0.187361084332792,5.37362946445295,7.71673528441405e-08,2.05198932852152e-06
"LOC119692563",2226.13085835485,-2.34746938865874,0.437247206245625,-5.36874645538625,7.92857896584921e-08,2.10439545624299e-06
"LOC105381745",121.680657039287,1.43315272589025,0.267345046793921,5.36068553757413,8.29067271866146e-08,2.1842321304821e-06
"LOC105383725",1654.39505578079,1.28090334194957,0.238931055890282,5.36097468442012,8.27741182807168e-08,2.1842321304821e-06
"LOC105390864",40.6829520728348,-2.43784217795995,0.455062862212895,-5.35715475902631,8.45427029498463e-08,2.21912918074431e-06
"LOC105382049",402.729210315411,-1.50819892494288,0.282061957068985,-5.34704835992472,8.94001359047155e-08,2.33801860009158e-06
"LOC125490489",3215.5266024365,-1.4107212582014,0.263823848255881,-5.34720900907015,8.9320850868151e-08,2.33801860009158e-06
"LOC125489965",589.88945502331,-1.46931015478452,0.274905279013289,-5.34478697556583,9.05234512028754e-08,2.36305998167506e-06
"LOC125488767",119.490051591103,3.35908861169596,0.628998534342961,5.34037589643161,9.27540558622377e-08,2.41245174854831e-06
"LOC105398833",143.887151286841,-1.29634519696698,0.242811644035873,-5.33889221875811,9.35162147081689e-08,2.42784445944541e-06
"LOC119690403",620.05223635146,-1.53069266630068,0.287017406813337,-5.33310046695589,9.65498568362733e-08,2.4975047359118e-06
"LOC125491207",82.5256414856473,2.45084039718461,0.459542725536039,5.33321552272598,9.64886750772679e-08,2.4975047359118e-06
"LOC105391545",58.5071434613558,1.94165103997468,0.364194742069327,5.33135384915876,9.74832588297908e-08,2.51708131902356e-06
"LOC105395866",835.762649025504,1.29650184726309,0.243594259192486,5.32238260277969,1.02416879202e-07,2.63017617885786e-06
"LOC105380787",1552.79124840623,1.12451918017249,0.211310043799308,5.32165513741744,1.02827365999702e-07,2.635968430924e-06
"LOC105386652",5501.84123548196,-1.24915959427822,0.234878920096621,-5.3183129152857,1.0473383489873e-07,2.67521747098852e-06
"LOC105389233",1854.72447065414,1.12831698819717,0.212269888298502,5.31548302607332,1.06374766044475e-07,2.71227109200698e-06
"LOC119691238",437.848986038632,1.58638045725698,0.298531619639426,5.31394449664343,1.07277306065182e-07,2.73039900597686e-06
"LOC105380014",230.08022418451,1.73907797939491,0.327410733922255,5.31160954487173,1.08661221551187e-07,2.75088524115287e-06
"LOC105393182",475.448339219172,-1.15828418695945,0.218127483965074,-5.31012491367161,1.09550124455586e-07,2.75868891142309e-06
"LOC105398815",230.551291086806,1.23301140565513,0.232242193585328,5.30916189956718,1.10130474682829e-07,2.76841209110116e-06
"Fkbp13",9842.49817071499,1.70540134669172,0.321302499314403,5.30777491719086,1.10971556277639e-07,2.78464364722744e-06
"LOC105396743",788.483941652511,1.67333629680036,0.315373220882679,5.30589214936183,1.12123240124254e-07,2.80859849119682e-06
"LOC105386796",293.439919861988,1.10207462254276,0.207804998190408,5.30340767613754,1.13660699797855e-07,2.83713827358814e-06
"LOC105383038",5077.1199702337,1.34120830049179,0.253074094047712,5.29966650888781,1.16014391195106e-07,2.89082712885287e-06
"LOC105387843",305.843129435953,1.52438547300904,0.287782119376576,5.29701246314861,1.1771266387911e-07,2.92802547690917e-06
"LOC119694851",1430.28358321863,1.81399133757482,0.342574211727754,5.2951777322235,1.1890070899104e-07,2.95242474782106e-06
"LOC119692679",11897.165295155,1.32159746008571,0.249658533096139,5.29362022477632,1.19918341051298e-07,2.97251498261592e-06
"LOC105398484",698.594913367391,1.03265419813015,0.19515633984144,5.29142019659297,1.21370149134072e-07,3.00327905487488e-06
"LOC105384218",646.975518507361,1.03966845844546,0.19657663130476,5.28887107050694,1.23073600977804e-07,3.04015257320043e-06
"LOC125489361",746.639522255728,-1.31980939220213,0.250007708099076,-5.27907480228209,1.29837796725778e-07,3.19524099170706e-06
"LOC105393351",180.801135388602,-2.17767626618253,0.412531552343271,-5.27881141166741,1.30024540460962e-07,3.19524099170706e-06
"LOC119693665",164.927115808928,2.57112656153739,0.487909066269728,5.2696839212166,1.36658878270445e-07,3.35249396211473e-06
"LOC105388934",338.47361610845,1.19086006639733,0.226112447586264,5.26667186662956,1.38919189668793e-07,3.40208799029091e-06
"LOC105385893",1139.21873170099,-1.22466993132877,0.232577544191649,-5.2656413394735,1.39700789946927e-07,3.41536082180711e-06
"LOC105381292",1805.73925252336,1.77288401218816,0.33674200774456,5.26481392702571,1.40331415489197e-07,3.42490353590328e-06
"LOC105385639",5417.28800054492,1.19095744758639,0.226344405005654,5.26170482348191,1.42725772610585e-07,3.47738536242508e-06
"LOC105391645",33.2363781082476,-2.10849173207652,0.400820282376847,-5.26044171111615,1.43709756085039e-07,3.48767226958043e-06
"LOC105381417",2598.11112875439,-1.30690962701957,0.248521193029375,-5.25874518421896,1.45041705966903e-07,3.50981228377975e-06
"LOC119694269",702.430566171687,-1.1573595914499,0.220143024071012,-5.25730759052609,1.46179704929356e-07,3.5313548039968e-06
"LOC105384208",255.230024873196,1.11085725787615,0.211341608621985,5.25621653549106,1.47049143134573e-07,3.54634760930131e-06
"LOC125490163",56.3176796969939,-1.92556179492448,0.366455545578048,-5.25455766234099,1.48380653650916e-07,3.57241462244342e-06
"LOC105383543",102.64805935497,2.80913192206699,0.534810509603239,5.25257426999893,1.49987951746303e-07,3.60502238826317e-06
"LOC105382839",7693.45472321044,1.07402829637352,0.204546763205741,5.25077141061003,1.51463549180798e-07,3.62216437327837e-06
"LOC105387778",1902.9098485674,-1.37629220201825,0.262107046141113,-5.250878304421,1.51375669000721e-07,3.62216437327837e-06
"LOC125491269",46.0651933661997,-2.51492740537523,0.479162904980468,-5.24858535423928,1.53271623037116e-07,3.65926372386601e-06
"LOC119694378",27.0652633366571,3.59702932680446,0.686090520058798,5.24279117935661,1.58165509104982e-07,3.76978762754734e-06
"LOC105388806",495.497385898485,-1.42964467142585,0.272720401059188,-5.24216254403197,1.58705465905446e-07,3.77004834258388e-06
"LOC119694274",100.241992671326,-2.55035890479606,0.48660403318829,-5.2411380318527,1.59589277002124e-07,3.78473538288066e-06
"LOC125489043",161.660443678613,-1.47408801111367,0.281461974953662,-5.23725455758759,1.62982828798619e-07,3.85239512249871e-06
"LOC105387052",96.396780077165,2.43479745849088,0.465138754612351,5.23456158908981,1.65376922213429e-07,3.90251204024503e-06
"LOC105386269",1273.0641996204,-1.37961703598379,0.263699120292847,-5.23178474942078,1.67881175108057e-07,3.95505849390933e-06
"LOC105386116",181.441123016367,-1.37129963046733,0.262275353038614,-5.22847310881491,1.70915687221985e-07,4.0068934721621e-06
"LOC105380182",623.847668380263,2.52173390391071,0.482299073676589,5.22856883113503,1.70827235671495e-07,4.0068934721621e-06
"LOC105398573",1116.9884480486,2.25988679285054,0.432668702859461,5.22313441650665,1.75919592698341e-07,4.11721174832422e-06
"LOC105396722",2776.43218826877,1.21290779461277,0.232375904429073,5.21959364759777,1.79316127228945e-07,4.17398252666095e-06
"LOC105398294",600.206887981842,-1.40664119889186,0.269473336672281,-5.21996430616265,1.7895761800091e-07,4.17398252666095e-06
"LOC105383842",92.4696786550066,-2.17973639283463,0.417647482883833,-5.21908183854878,1.79812301817514e-07,4.17404680424272e-06
"LOC105398088",385.279865571054,-1.01383834216182,0.194299866210159,-5.21790550830968,1.80957734247261e-07,4.19380583126214e-06
"LOC125490496",180.814163074544,-1.19474903789711,0.228994457284995,-5.21737098819903,1.81480542322417e-07,4.19909443136593e-06
"LOC105390596",2073.00460823275,-1.23007625867808,0.235834108833653,-5.21585391002841,1.82972344979588e-07,4.22675013451227e-06
"LOC105397949",1287.72453229845,1.48128030302894,0.284117553605775,5.2136176882766,1.85192945489728e-07,4.27112467971699e-06
"LOC105386638",1160.91479579448,1.15955251213373,0.223349334615002,5.19165420453347,2.08433851958573e-07,4.76855167249686e-06
"LOC105398314",1289.53264796165,-1.24114858137813,0.239163597490599,-5.18953801665789,2.10816461546338e-07,4.79994732654945e-06
"LOC105384441",115.686371325734,-1.57416722822503,0.303402638254052,-5.18837686212509,2.12134962967802e-07,4.81458539359885e-06
"LOC105380219",514.119734899644,-1.32004308288056,0.254565955404886,-5.18546590717929,2.15475504113023e-07,4.88262696362943e-06
"LOC105389047",1394.89691715709,-1.31246978990205,0.253141480265913,-5.18472827338831,2.16330033897164e-07,4.89420948116869e-06
"LOC125489525",16.8082335915973,-3.62166380587277,0.699019732680414,-5.18106090079229,2.20627437555369e-07,4.98352276937666e-06
"LOC105391858",1505.37605776359,-1.09063200429578,0.210688597556329,-5.17651176639587,2.26072800969184e-07,5.09844245603447e-06
"LOC105393622",155.491239126637,-1.31377608002182,0.254059448825936,-5.171136464686,2.32674565346777e-07,5.22253634627971e-06
"LOC105389428",2853.42852113358,1.03402319605478,0.200062909826359,5.16849023615744,2.35992614819741e-07,5.2886835519273e-06
"LOC105386480",409.058805446252,-1.25798900949231,0.243499098525896,-5.16629842618707,2.38775449106878e-07,5.33427347354284e-06
"LOC125489685",20910.0524911755,-1.52335683332719,0.294973900372853,-5.16437837856719,2.41239268469317e-07,5.38088152346351e-06
"LOC105391397",174.591780153925,-1.67116384194986,0.32374850132002,-5.16191993209551,2.44429842034432e-07,5.44352896643244e-06
"LOC105381140",561.529216717521,1.11312498826647,0.215842369859458,5.15711993428936,2.50777184978459e-07,5.56748787772271e-06
"LOC105392064",5078.6244405348,1.37154925945588,0.265948347502292,5.15720166091296,2.5066779215537e-07,5.56748787772271e-06
"LOC125488678",16.9432980024152,-3.53172743194282,0.685675708688903,-5.15072560860574,2.59480585144935e-07,5.74282108706639e-06
"LOC105394244",463.506725829989,-1.20925724240855,0.234863111285687,-5.14877468747151,2.62193602949673e-07,5.78490003535865e-06
"LOC119691236",3374.58719876976,1.57698839786181,0.306380725481304,5.14715276355738,2.64469944991233e-07,5.8261052951469e-06
"LOC105393144",2970.81466979479,1.25603915944963,0.244201159503812,5.14346107938943,2.69722553336238e-07,5.9235062445322e-06
"LOC119691229",631.669606476683,2.32043429301019,0.451830687401969,5.13562791928257,2.812035289142e-07,6.13781607597871e-06
"LOC105386617",85.5733860416636,2.40213216548543,0.467713648123494,5.13590350660704,2.80791711903429e-07,6.13781607597871e-06
"LOC105388269",1353.84524055074,-1.13191660426611,0.220381246529967,-5.13617479748754,2.80386884098989e-07,6.13781607597871e-06
"LOC105394699",1013.45651971267,-2.11416828750852,0.411982207028485,-5.1316980477323,2.87139878802508e-07,6.24857033742429e-06
"LOC105388424",95.8561860993395,-1.4131002970801,0.275367515514187,-5.1316884435023,2.87154533853428e-07,6.24857033742429e-06
"LOC105385559",17.2152559730372,-3.25461001020292,0.635763446406479,-5.11921537577998,3.06809422805432e-07,6.64582781648302e-06
"LOC105391719",613.327491340836,1.30285918689303,0.25480043495134,5.11325338648595,3.16657079915108e-07,6.79715867474403e-06
"LOC125489471",25.3872756303336,-2.66634960691207,0.521567444219406,-5.1121856558793,3.18452619203674e-07,6.82181404536664e-06
"LOC105387222",11749.0219433833,1.30440607181762,0.255178503649052,5.11173963780106,3.19205568468131e-07,6.82181404536664e-06
"LOC105381868",31906.8580072076,1.28935288671794,0.252234728183358,5.11171834268858,3.1924156095275e-07,6.82181404536664e-06
"LOC105396378",500.395642721035,1.46312782490269,0.286507794304448,5.1067644719918,3.2772181345815e-07,6.98209119165771e-06
"LOC105393331",392.903349404539,1.0124714111675,0.198363938432078,5.104110248921,3.32354482761469e-07,7.05968471356068e-06
"LOC105389149",140.624064771649,1.30666789499066,0.256114290602052,5.10189373626535,3.36271555983819e-07,7.13225965392467e-06
"LOC105390263",365.841418325665,1.95263483536489,0.383292227539057,5.09437628803971,3.49891218168505e-07,7.41010331731901e-06
"LOC105386564",2059.70074779685,1.06798970069587,0.209744940714356,5.09184963917829,3.54587259449869e-07,7.4873069762059e-06
"LOC105386267",288.099480295124,-1.65537698065972,0.325321799591489,-5.08842931134158,3.61041309274958e-07,7.61231032706505e-06
"LOC105393177",1602.67868584157,1.72038719160534,0.338193450209291,5.08699145575019,3.6378821670111e-07,7.64583682166867e-06
"LOC105391680",3074.38904662592,-1.29198688976914,0.25422530564005,-5.08205462283296,3.73374000918138e-07,7.80307864382144e-06
"LOC105380032",2935.68905937557,-1.44484978498303,0.284521454983045,-5.07817515930083,3.81077294596661e-07,7.95240802325946e-06
"LOC119693548",189.282849457977,2.4063987570815,0.474244168692902,5.0741767973952,3.89177093021209e-07,8.10956302168317e-06
"LOC119693967",166.011381115505,-1.7122829747196,0.338057971901903,-5.06505722993708,4.08277675707283e-07,8.47042461696638e-06
"LOC105387495",3073.50899719961,1.22393967595375,0.24199251592782,5.05775838257252,4.24213438233435e-07,8.77549221355754e-06
"LOC105395015",43821.9262588101,2.15969564414843,0.427082452426836,5.05685876784743,4.262186432959e-07,8.80419467086444e-06
"LOC105384663",175.889589682253,1.31507340893837,0.26059648449181,5.04639735068912,4.50218597407204e-07,9.28649156128057e-06
"LOC119690485",514.789124070251,-1.06365055241699,0.21079913192597,-5.04580138779002,4.51624364716805e-07,9.30202611316275e-06
"Pxapn-a",76721.6496509251,1.09516699340112,0.21734631413449,5.03881097667682,4.68432827335404e-07,9.60657998275038e-06
"LOC105382978",388.053061342503,1.82204600552999,0.362617023352455,5.02471171564112,5.04189320809313e-07,1.02954303574429e-05
"LOC105385509",18357.9439676804,1.05104338555102,0.209250151292608,5.02290382615434,5.08960342068036e-07,1.03779853440568e-05
"LOC119691846",3527.78151722471,-1.18106564380871,0.235300301288101,-5.01939707405058,5.1833908719642e-07,1.05097294669233e-05
"LOC105392259",737.608538328935,-1.25104382911943,0.249354140294306,-5.01713678242059,5.24472287686296e-07,1.05882486067886e-05
"LOC105390031",230.862696885579,-1.48335472892819,0.296077656575643,-5.01001914863919,5.44246199431137e-07,1.09564139554972e-05
"LOC105398017",570.452851013778,-1.48597618898311,0.296804855973571,-5.00657640559436,5.5406674165407e-07,1.113838260761e-05
"LOC125488543",103283.420884918,-1.14304737010037,0.228511974951144,-5.00213334703685,5.6699348278137e-07,1.13661858088367e-05
"LOC105391985",479.568512216789,1.75823664831634,0.351526189856894,5.00172305520711,5.68201753182646e-07,1.13744095338655e-05
"LOC105386363",735.998881321133,1.04669019275787,0.209679765572414,4.9918512160697,5.98033162980601e-07,1.19213519887587e-05
"LOC105382643",220.177016901713,-1.03736338029157,0.207960133329676,-4.98828003080312,6.09192225959246e-07,1.21099257972066e-05
"LOC105394426",335.010835101615,1.45470968801332,0.292311433330987,4.97657471497579,6.47193019167783e-07,1.28117251419422e-05
"LOC105381601",639.520755337122,1.14243172089312,0.229559006978296,4.97663644712113,6.46986741648378e-07,1.28117251419422e-05
"LOC105386348",386.870121853868,-1.38346130868123,0.278258968479463,-4.97184804587292,6.63176769891706e-07,1.31099285731851e-05
"LOC119692143",27.163757196603,3.75488042258967,0.755541777361809,4.96978530518975,6.70270772507219e-07,1.32079799714944e-05
"LOC105388750",126.544619671074,-1.05135694504759,0.211701312526519,-4.966227807,6.82677571948071e-07,1.34209702523805e-05
"LOC119693079",2112.01819847673,1.08896691709562,0.219312768262844,4.96536031951637,6.85736334417656e-07,1.34274028882119e-05
"LOC105392519",1571.05191464169,1.14478658956476,0.230555829260486,4.96533353000309,6.85831004182857e-07,1.34274028882119e-05
"LOC119691092",208.603350099214,3.0309938622329,0.610543645748303,4.96441799589611,6.89073932424734e-07,1.34723878722218e-05
"LOC105384638",286.578894896443,1.68900583876637,0.340241166177502,4.96414310396885,6.90050512372966e-07,1.34729999354135e-05
"LOC105388814",434.333995495333,-1.2236352107454,0.246835587780101,-4.95728845969933,7.14838057363235e-07,1.39378752826241e-05
"LOC105388718",16.0900845169909,7.51746473100453,1.51873231655291,4.94982864924283,7.42788488118909e-07,1.4459022949641e-05
"LOC119691244",672.013316029073,1.07409381078234,0.217005423595694,4.94961735511045,7.43595300784875e-07,1.4459022949641e-05
"LOC125490618",24.3746936720606,-2.21790028399082,0.448123786143161,-4.94930274306454,7.44798190687736e-07,1.44626820325236e-05
"LOC105395701",1560.32047950374,1.06620393584196,0.215781028276618,4.94113845112999,7.76677301854501e-07,1.49999750451656e-05
"LOC105381161",133.354698436361,1.68296059564239,0.340670507813341,4.94014174119384,7.80658020656111e-07,1.50564530019101e-05
"LOC105393923",1652.30163279391,1.22873873894742,0.248792160221637,4.93881615020663,7.859827036547e-07,1.51386641556628e-05
"LOC105393958",535.797268537166,1.55554400153512,0.31513506521959,4.93611842417854,7.96927278601873e-07,1.53287510147267e-05
"LOC119691243",31.0983960870732,2.5256286072991,0.511922388537873,4.93361623529042,8.07209675770586e-07,1.54847368893111e-05
"LOC105392121",696.771635044115,-1.46507305989591,0.29721138929752,-4.92939743446142,8.24836248749882e-07,1.58013759456863e-05
"LOC105380040",1985.72455638098,-1.18384089023024,0.24098913856317,-4.9124242581577,8.99571382330941e-07,1.71641109937924e-05
"LOC105388988",10768.6240599051,1.0488105308276,0.213633776749264,4.90938533590856,9.13623007606423e-07,1.73856725332635e-05
"LOC105386119",625.388209623948,-1.56797694484419,0.319443499452614,-4.90846408686048,9.17924337456343e-07,1.74210061008858e-05
"LOC125491151",21.6643086984148,3.76898161348924,0.768828568788886,4.90223928518475,9.47503212933152e-07,1.79584618270428e-05
"LOC105379999",352.448321459564,1.37616975516316,0.280845881157593,4.90008879421998,9.57933516159461e-07,1.81320403795761e-05
"LOC105387751",1643.42880838163,-1.20991496960242,0.246943982602961,-4.89955234725332,9.60552564691491e-07,1.81575009344136e-05
"LOC105393082",2406.69764606746,1.30034823737368,0.265458396543717,4.89850106195278,9.6570516988516e-07,1.82307228958585e-05
"LOC119690800",45.3710588663315,-2.22369438899129,0.45548482937095,-4.88203831522192,1.04994848293935e-06,1.96648038466945e-05
"LOC105380416",204.233680854382,2.449576282925,0.501882601741329,4.88077545311585,1.05669505677145e-06,1.97651898217369e-05
